293	c6a3c2df-94a6-42fe-ac61-e3710405deca	4	PCIU9300652	PIL	DSM	2022-01-18	2022-03-05	2022-01-21 03:51:02.121162+00	2022-01-21 03:51:02.121172+00	3	Guangzhou	CP0386250	40HQ
292	dcace849-b951-4125-a94d-f93aee5d4d64	4	PCIU9426131	PIL	DSM	2022-01-17	2022-03-05	2022-01-20 13:11:53.122627+00	2022-01-20 13:11:53.122636+00	3	Guangzhou	CP0383669	40HQ
266	ac1e10fb-3d0c-44e1-a963-bfb8bfc266e3	4	BEAU6482648	PIL	DSM	2022-01-06	2022-02-06	2022-01-08 02:13:52.757986+00	2022-01-08 02:13:52.757998+00	3	Guangzhou	CP0223181	40HQ
291	0191e774-4d8e-4bd4-8a52-c56a8ddc3c9d	4	PCIU9090469	PIL	DSM	2022-01-17	2022-03-05	2022-01-20 12:24:53.616585+00	2022-01-20 12:24:53.616594+00	3	Guangzhou	CP0383667	40HQ
197	2edf8b1f-c2ea-4e25-b7ff-40d94dcd9792	4	BMOU2028950	ZIM	DSM	2021-12-24	2022-01-31	2021-11-17 03:08:53.497196+00	2021-11-17 03:08:53.497213+00	3	Guangzhou	A4210811950	20HQ
290	af30e76b-3b9f-491e-832b-4dcd5c3ee1d0	4	SEGU6136014	PIL	DSM	2022-01-16	2022-03-05	2022-01-20 08:33:24.728106+00	2022-01-20 08:33:24.728115+00	3	Guangzhou	CP0383660	40HQ
289	8ffe515d-5d44-4581-be58-d781ac386b84	4	PCIU9029197	PIL	DSM	2022-01-18	2022-02-18	2022-01-20 08:11:00.74141+00	2022-01-20 08:11:00.74142+00	3	Guangzhou	CM0789823	40HQ
287	8f114e01-097a-45c4-b2e7-451d37142878	4	PCIU9142135	PIL	DSM	2022-01-11	2022-02-11	2022-01-20 06:19:49.631944+00	2022-01-20 06:19:49.631953+00	3	Yiwu	CP0156472	40HQ
322	d7f88c88-09e7-4443-98f8-c50640bcbf05	4	PCIU8518510	PIL	DSM	2022-02-24	2022-03-25	2022-02-26 05:39:57.405323+00	2022-02-26 05:39:57.405334+00	3	Guangzhou	CM0754338	40HQ
381	074d3387-e8d8-4ecf-b97e-7b40dfb49162	4	HPCU4260589	PIL	DSM	2022-04-16	2022-05-16	2022-04-20 07:33:19.595239+00	2022-04-20 07:33:19.595249+00	3	Guangzhou	CP0707989	40HQ
348	53653cf6-5b84-49a4-846a-71bb1a5d5170	4	PCIU8905248	PIL	DSM	2022-03-23	2022-04-22	2022-03-24 06:17:52.733396+00	2022-03-24 06:17:52.733405+00	3	Guangzhou	CP0223053	40HQ
361	67db51d0-3887-4dda-9365-f2bdb81886ea	4	PCIU8690509	PIL	DSM	2022-04-03	2022-05-15	2022-04-06 06:26:08.088283+00	2022-04-06 06:26:08.088299+00	3	Guangzhou	CP0574128	40HQ
346	ffeee4fc-9a20-4c77-997d-a18300f6b761	4	PCIU8464707	PIL	DSM	2022-03-22	2022-04-30	2022-03-23 07:04:48.258781+00	2022-03-23 07:04:48.25879+00	3	Guangzhou	CP0386373	40HQ
369	af991cf0-6d98-4b61-b1e8-4ba8d82461f7	4	PILU8019796	PIL	DSM	2022-04-08	2022-05-20	2022-04-12 07:12:39.296823+00	2022-04-12 07:12:39.296832+00	3	Guangzhou	CP0384961	40HQ
342	2ee10248-cf30-44e5-a67e-8e9b6d15769c	4	ZCSU7657770	ZIM	DSM	2022-03-09	2022-04-02	2022-03-19 05:55:14.902391+00	2022-03-19 05:55:14.9024+00	3	Guangzhou	A4210925692	40HQ
344	3cd4cebd-ed8b-41c1-8f4e-9d25bfaa48ed	4	PCIU9185646	PIL	DSM	2022-03-21	2022-04-20	2022-03-22 06:40:49.730585+00	2022-03-22 06:40:49.730595+00	3	Guangzhou	CP0571752	40HQ
345	2ab9b79e-b55f-44c7-a610-60a3a07face3	4	PCIU8699384	PIL	DSM	2022-03-21	2022-04-30	2022-03-22 07:06:55.491444+00	2022-03-22 07:06:55.491453+00	3	Guangzhou	CP0571760	40HQ
331	5a949e2f-1ab9-494b-a4b9-91c8b847cc30	4	ZCSU8891587	ZIM	DSM	2022-03-07	2022-04-07	2022-03-09 05:59:49.705198+00	2022-03-09 05:59:49.705209+00	3	Guangzhou	A4210925886	40HQ
332	b200208d-2bf8-4db6-87e6-4cfbd82ac36d	4	ZCSU8763890	ZIM	DSM	2022-03-08	2022-04-02	2022-03-11 05:34:41.483266+00	2022-03-11 05:34:41.483275+00	3	Guangzhou	A4210916928	40HQ
333	b31154b8-0e98-40b8-8432-844af9d3baf3	4	ZCSU7455953	ZIM	DSM	2022-03-08	2022-04-02	2022-03-11 06:22:48.395401+00	2022-03-11 06:22:48.395411+00	3	Guangzhou	A4210916922	40HQ
1030	b8a63139-c259-41fe-872a-3becb8f1570b	2	BMOU2136071	PIL	Nakonde	2023-06-07	2023-07-08	2023-06-19 11:24:54.826303+00	2023-06-19 11:24:54.826318+00	4	Shanghai	CQ0382446	20HQ
327	72c43734-5ef5-40cf-b264-302ab71227cf	4	HPCU4267011	PIL	DSM	2022-03-03	2022-04-03	2022-03-07 07:10:32.884801+00	2022-03-07 07:10:32.88481+00	3	Guangzhou	CP0386325	40HQ
330	4e144771-1308-45a7-8651-4f7444b74a9e	4	FSCU8322492	ZIM	DSM	2022-03-04	2022-04-20	2022-03-08 06:32:31.096019+00	2022-03-08 06:32:31.096029+00	3	Guangzhou	A4210916923	40HQ
343	1b7b5d96-865e-410f-93ba-f92d67b602d1	4	CAIU8581520	PIL	DSM	2022-03-20	2022-04-19	2022-03-21 07:38:15.002618+00	2022-03-21 07:38:15.002627+00	3	Guangzhou	CP0571751	40HQ
339	8da8d05e-df6d-4f0a-93b7-06d40e2f97b0	4	GCXU5046619	PIL	DSM	2022-03-13	2022-04-25	2022-03-16 05:33:49.416878+00	2022-03-16 05:33:49.416887+00	3	Guangzhou	CP0386230	40HQ
326	9c4f6c86-40c9-426e-8f26-7365a0350460	4	GCXU5121034	PIL	DSM	2022-03-25	2022-04-25	2022-03-07 05:57:15.498121+00	2022-03-07 05:57:15.498134+00	3	Guangzhou	CP0571800	40HQ
367	e19c221f-910e-47d6-8ca6-ab57e6239a32	4	BSIU8122677	PIL	DSM	2022-04-06	2022-05-06	2022-04-08 06:21:27.087153+00	2022-04-08 06:21:27.087164+00	3	Guangzhou	CP0707994	40HQ
340	05ae7487-fbe5-4e36-80d6-01ec517b150c	4	ZCSU6794741	ZIM	DSM	2022-03-14	2022-04-25	2022-03-16 07:00:03.702566+00	2022-03-16 07:00:03.702579+00	3	Guangzhou	A4200209595	40HQ
353	3c4beb73-19b3-4175-ba3f-32689b30235d	4	ZCSU7220429	ZIM	DSM	2022-03-26	2022-04-26	2022-03-30 02:10:06.741249+00	2022-03-30 02:10:06.741258+00	3	Guangzhou	A4210919602	40HQ
341	bf5f6a5e-7f2c-4df3-a321-529927cb5ca5	4	PCIU9180460	PIL	DSM	2022-03-15	2022-04-14	2022-03-17 06:05:30.432424+00	2022-03-17 06:05:30.432435+00	3	Guangzhou	CP0386371	40HQ
366	05500019-fa3a-4e64-bf86-48bdb908b441	4	HPCU4270735	PIL	DSM	2022-04-06	2022-05-20	2022-04-07 08:15:53.028897+00	2022-04-07 08:15:53.028907+00	3	Guangzhou	CM0981648	40HQ
337	02f4356e-3c38-4d0e-99e2-9df5af984c45	4	TGHU9673273	PIL	DSM	2022-03-12	2022-04-12	2022-03-14 07:57:06.003487+00	2022-03-14 07:57:06.003496+00	3	Guangzhou	CP0386352	40HQ
358	93dce3e5-5aef-4653-aa91-8b370bfeb28d	4	PCIU9498830	PIL	DSM	2022-03-30	2022-05-10	2022-04-02 05:32:29.052762+00	2022-04-02 05:32:29.052771+00	3	Guangzhou	CP0711269	40HQ
351	279f9c01-451a-4eec-9c70-1b7a9889f601	4	CAIU8436353	PIL	DSM	2022-03-24	2022-04-24	2022-03-26 06:29:29.52649+00	2022-03-26 06:29:29.526499+00	3	Guangzhou	CP0711359	40HQ
352	aa3cceec-0687-4477-bccf-1e05bb8ea1ef	4	HPCU4261780	PIL	DSM	2022-03-26	2022-05-05	2022-03-29 06:35:52.146561+00	2022-03-29 06:35:52.14657+00	3	Guangzhou	CP0386355	40HQ
355	3b8d5c26-5877-43a2-b5bc-a35129d9139f	4	PCIU8950062	PIL	DSM	2022-03-29	2022-04-28	2022-03-31 06:48:50.958482+00	2022-03-31 06:48:50.958497+00	3	Guangzhou	CP0711266	40HQ
356	b0d65ce3-533c-4321-9446-3a160c213361	4	TEMU8406408	PIL	DSM	2022-05-08	2022-06-06	2022-04-01 05:36:25.532331+00	2022-04-01 05:36:25.53234+00	3	Guangzhou	CP0885498	40HQ
363	5b698d94-5b54-4d7d-9544-fab18f79fd54	4	BMOU4968445	PIL	DSM	2022-04-01	2022-05-01	2022-04-07 02:29:46.007716+00	2022-04-07 02:29:46.007726+00	3	Guangzhou	CP0386212	40HQ
365	a81a0cb1-547f-44eb-8d11-2ecee3255db0	4	PCIU8876643	PIL	DSM	2022-04-02	2022-05-02	2022-04-07 07:04:54.905147+00	2022-04-07 07:04:54.905158+00	3	Guangzhou	CP0223058	40HQ
373	285e4563-5958-4e50-b776-74658011c7fa	4	PCIU9048638	PIL	DSM	2022-04-11	2022-05-10	2022-04-15 03:00:54.383358+00	2022-04-15 03:00:54.383366+00	3	Guangzhou	CP0564634	40HQ
336	35b0b0d7-4768-433c-887b-31e60a28affc	4	ZIMU1351992	ZIM	DSM	2022-03-09	2022-04-09	2022-03-14 07:37:45.898875+00	2022-03-14 07:37:45.898884+00	3	Guangzhou	A4210916931	20HQ
371	2c8bf63a-a380-4ae3-8c78-cb9748a079a7	4	PCIU9296470	PIL	DSM	2022-04-11	2022-05-20	2022-04-14 02:54:25.144387+00	2022-04-14 02:54:25.144396+00	3	Guangzhou	CP0707917	40HQ
383	6caca2ef-12e2-4114-a3e8-730a4ac6c485	4	PCIU9262526	PIL	DSM	2022-04-17	2022-05-16	2022-04-21 05:34:16.669363+00	2022-04-21 05:34:16.669377+00	3	Guangzhou	CP0707832	40HQ
374	ceea951c-09a6-40f1-9208-5dfe32d8eae1	4	PCIU9140940	PIL	DSM	2022-04-13	2022-05-25	2022-04-16 02:51:55.92233+00	2022-04-16 02:51:55.922338+00	3	Guangzhou	CP0707977	40HQ
357	29a26724-db9c-4b15-b2bb-75f5bc44a9f4	4	PCIU8671875	PIL	DSM	2022-03-31	2022-05-01	2022-04-01 05:58:38.227938+00	2022-04-01 05:58:38.227948+00	3	Guangzhou	CP0711226	40HQ
379	023cdcc8-7b8f-458c-9038-b21d77fb7977	4	PILU8033602	PIL	DSM	2022-04-14	2022-05-25	2022-04-19 03:34:44.612066+00	2022-04-19 03:34:44.612074+00	3	Guangzhou	CP0707985	40HQ
382	0a5f4ef3-a4ad-46ea-a36b-dce8d29a03b4	4	PCIU9085544	PIL	DSM	2022-04-17	2022-05-17	2022-04-20 08:10:58.86127+00	2022-04-20 08:10:58.861279+00	3	Guangzhou	CP0061807	40HQ
334	c19c24b5-e59b-4c42-ae8d-d9100994337e	4	ZCSU7232287	ZIM	DSM	2022-03-10	2022-04-10	2022-03-11 08:13:07.546299+00	2022-03-11 08:13:07.546319+00	3	Guangzhou	A4210916940	40HQ
329	d823ef9d-8ae3-40e5-b254-b3d1361f3e75	4	ZCSU7207263	ZIM	DSM	2022-03-04	2022-04-15	2022-03-08 01:55:23.321735+00	2022-03-08 01:55:23.321743+00	3	Guangzhou	A4210916921	40HQ
328	83ccbc79-9256-4cfc-be37-55d10849dfd5	4	PCIU9405479	PIL	DSM	2022-03-02	2022-03-27	2022-03-07 07:55:09.820265+00	2022-03-07 07:55:09.820274+00	3	Guangzhou	CM0754240	40HQ
338	c6e6c219-f75c-43bc-969e-ac265e61094d	4	ZCSU8731300	ZIM	DSM	2022-03-11	2022-04-04	2022-03-15 02:47:32.384414+00	2022-03-15 02:47:32.384423+00	3	Guangzhou	A4210919609	40HQ
370	71df9e02-11b3-4aa3-93b2-5be4f8eb44c0	4	PILU8012934	PIL	DSM	2022-04-10	2022-05-20	2022-04-13 06:16:21.316447+00	2022-04-13 06:16:21.316457+00	3	Guangzhou	CP0707991	40HQ
347	59eb348b-ba5f-4554-a0ad-d7822e280b3a	4	PCIU8520523	PIL	DSM	2022-03-22	2022-04-30	2022-03-23 07:08:00.379594+00	2022-03-23 07:08:00.379606+00	3	Guangzhou	CP0564799	40HQ
368	b98d86d1-3e2c-4ba7-ba6a-34060b60bda0	4	PClU9015038	PIL	DSM	2022-04-08	2022-05-08	2022-04-12 06:11:24.967705+00	2022-04-12 06:11:24.967715+00	3	Guangzhou	CP0386357	40HQ
377	5678e3d9-dc95-458c-b322-99680677e689	4	GCXU5044160	PIL	DSM	2022-04-14	2022-05-14	2022-04-18 06:29:03.391667+00	2022-04-18 06:29:03.391677+00	3	Guangzhou	CP0707999	40HQ
359	c9a08933-66ff-4c08-98f0-b078567df4e6	4	PCIU9335134	PIL	DSM	2022-03-30	2022-05-10	2022-04-02 05:33:46.509387+00	2022-04-02 05:33:46.509398+00	3	Guangzhou	CP0711280	40HQ
380	dac14a2a-0b69-4813-824b-53bbd2f9a996	4	PCIU8693175	PIL	DSM	2022-04-16	2022-05-15	2022-04-20 03:09:50.071092+00	2022-04-20 03:09:50.071102+00	3	Guangzhou	CM0754388	40HQ
364	e129c70c-5f1b-4e95-90a8-4a48325a8344	4	PCIU9048598	PIL	DSM	2022-04-04	2022-05-15	2022-04-07 06:26:09.963403+00	2022-04-07 06:26:09.963413+00	3	Guangzhou	CP0223054	40HQ
378	d0527f7a-570b-4545-8d92-d294ec668c0e	4	HPCU4261034	PIL	DSM	2022-04-15	2022-05-25	2022-04-19 03:15:56.018399+00	2022-04-19 03:15:56.018408+00	3	Guangzhou	CP0707984	40HQ
350	c85961d6-a708-4c6c-ba40-f581dd31ce8d	4	HPCU4267897	PIL	DSM	2022-03-24	2022-04-23	2022-03-26 06:11:19.561395+00	2022-03-26 06:11:19.561409+00	3	Guangzhou	CP0711365	40HQ
349	6c0de893-cbdb-4f1d-b673-e6e5028b08aa	4	PCIU8697205	PIL	DSM	2022-03-23	2022-04-30	2022-03-24 07:27:29.896548+00	2022-03-24 07:27:29.896558+00	3	Guangzhou	CP0386379	40HQ
360	855c78b5-6e7d-4259-9136-fdb505706525	4	HPCU4271541	PIL	DSM	2022-04-01	2022-05-10	2022-04-04 06:59:31.011618+00	2022-04-04 06:59:31.011627+00	3	Guangzhou	CP0223055	40HQ
354	4cf82e1f-7c04-4570-9651-5a0081c3d182	4	PCIU8885901	PIL	DSM	2022-03-29	2022-05-10	2022-03-31 06:35:42.309843+00	2022-03-31 06:35:42.309853+00	3	Guangzhou	CP0711231	40HQ
362	f080b353-178a-4804-9070-01bb02a936f4	4	PCIU9127573	PIL	DSM	2022-04-04	2022-05-04	2022-04-06 07:24:17.893364+00	2022-04-06 07:24:17.893373+00	3	Guangzhou	CP0223057	40HQ
376	f7ec56e9-1ba0-4542-8220-a69fb470614e	4	BEAU6490197	PIL	DSM	2022-04-15	2022-05-14	2022-04-18 06:27:30.399972+00	2022-04-18 06:27:30.399981+00	3	Guangzhou	CP0564637	40HQ
375	bb0a104f-ca37-4646-ab7f-942b4a4e6417	4	PCIU9601574	PIL	DSM	2022-04-13	2022-05-13	2022-04-16 03:15:22.577447+00	2022-04-16 03:15:22.577456+00	3	Guangzhou	CP0707982	40HQ
372	34a500b2-d950-4d22-8103-b2bb32a8a5e8	4	PCIU0199253	PIL	DSM	2022-04-03	2022-05-02	2022-04-14 06:03:25.798969+00	2022-04-14 06:03:25.798982+00	3	Guangzhou	CP0574017	20HQ
414	358db064-caac-4c70-92a6-0f3616e9bab0	4	PILU8004538	PIL	DSM	2022-05-08	2022-06-20	2022-05-11 02:14:59.816371+00	2022-05-11 02:14:59.816382+00	3	Guangzhou	CP0384986	40HQ
395	3c53f9e9-3e81-408f-9eae-817055a53ebd	4	PCIU8444608	PIL	DSM	2022-04-25	2022-05-25	2022-04-28 06:04:18.228268+00	2022-04-28 06:04:18.228277+00	3	Guangzhou	CP0570925	40HQ
390	6ae9ecfa-eea1-4d4d-bc0e-4f2415731370	4	PCIU1570100	PIL	DSM	2022-04-18	2022-05-18	2022-04-26 07:02:42.778397+00	2022-04-26 07:02:42.778409+00	3	Guangzhou	CP0497004	20HQ
392	be28abef-eebd-4664-a218-c8fd004292f4	4	PCIU8456851	PIL	DSM	2022-04-23	2022-06-05	2022-04-27 07:57:59.802194+00	2022-04-27 07:57:59.802209+00	3	Guangzhou	CP0574118	40HQ
417	8f4305e9-9809-4898-b86b-29e1e16044f4	4	TGBU5366620	ZIM	DSM	2022-05-09	2022-06-20	2022-05-12 07:29:31.3237+00	2022-05-12 07:29:31.323709+00	3	Guangzhou	A4220258840	40HQ
384	7c63c786-0a14-4671-8b3a-8e79e49ff0b2	4	PILU8030434	PIL	DSM	2022-04-18	2022-05-30	2022-04-21 08:02:46.089797+00	2022-04-21 08:02:46.089807+00	3	Guangzhou	CP0564650	40HQ
409	1b17ee80-d8c0-40f7-bde4-6b46bec0ffae	4	ZCSU6112477	PIL	DSM	2022-05-05	2022-06-08	2022-05-09 06:57:11.786864+00	2022-05-09 06:57:11.786873+00	3	Guangzhou	A4220248668	40HQ
178	ea5497fd-8a8c-49ee-8c63-16be4ce5f81e	4	GCXU5186539	PIL	DSM	2021-10-29	2021-12-10	2021-11-01 09:04:06.931179+00	2021-11-01 09:04:06.931188+00	3	Guangzhou	CP0220933	40HQ
428	fc37ac5b-fbae-4731-945f-2c75beb2a573	4	BMOU5820323	ZIM	DSM	2022-05-17	2022-06-25	2022-05-21 03:45:53.837459+00	2022-05-21 03:45:53.83747+00	3	Guangzhou	A4210918159	40HQ
387	4b16d385-5d77-41a7-a9ac-730089c04251	4	PCIU9029197 (APRIL)	PIL	DSM	2022-04-21	2022-05-20	2022-04-26 02:51:58.180725+00	2022-04-26 02:51:58.180736+00	3	Guangzhou	CP0191582	40HQ
424	4691605d-0db7-4657-9c7a-7f7f7fd804cc	4	MAGU5650148	COSCO	DSM	2022-05-07	2022-06-20	2022-05-18 03:15:30.01716+00	2022-05-18 03:15:30.017171+00	3	Guangzhou	SYA0621982	40HQ
420	c3a1796c-a3f3-449b-94ae-9dd709197b69	4	TCNU2505980	ZIM	DSM	2022-05-13	2022-06-25	2022-05-16 07:33:40.292111+00	2022-05-16 07:33:40.292119+00	3	Guangzhou	A4220241207	40HQ
403	43e22f43-0bca-4df7-ac91-ae2ea3747ba7	4	PIDU4126073	PIL	DSM	2022-04-28	2022-06-15	2022-05-04 07:50:26.053887+00	2022-05-04 07:50:26.053896+00	3	Guangzhou	CP0463164	40HQ
412	1d028af9-c5a6-44c1-8056-e9421910cc14	4	PILU8019306	PIL	DSM	2022-05-06	2022-06-15	2022-05-10 03:31:38.947809+00	2022-05-10 03:31:38.947818+00	3	Guangzhou	CP0564643	40HQ
324	ace5c1a1-ce41-42de-8450-965107b73b7d	4	PCIU8951053	PIL	DSM	2022-02-24	2022-03-24	2022-03-01 05:54:10.059517+00	2022-03-01 05:54:10.059527+00	3	Guangzhou	CM0754227	40HQ
303	a924a084-005a-4c76-adb4-9f9a91e0dc47	4	PCIU8664963	PIL	DSM	2022-01-22	2022-03-25	2022-01-24 03:02:35.758039+00	2022-01-24 03:02:35.758048+00	3	Guangzhou	CP0386222	40HQ
388	6d5e2fc8-20cf-43a1-98b0-a3008a377fc3	4	CAIU8986576	PIL	DSM	2022-04-19	2022-05-19	2022-04-26 05:14:23.413829+00	2022-04-26 05:14:23.41384+00	3	Guangzhou	CP0707997	40HQ
707	9b27c199-1afb-4c3a-9cae-35d72df40644	4	PCIU9141308	PIL	DSM	2022-10-27	2022-12-08	2022-11-04 03:15:14.381775+00	2022-11-04 03:15:14.381785+00	3	Guangzhou	CP0482023	40HQ
401	8de3d282-5120-4297-b1db-0d0790ac8d23	4	PIDU4126330	PIL	DSM	2022-04-28	2022-06-15	2022-05-04 06:09:22.749408+00	2022-05-04 06:09:22.749418+00	3	Guangzhou	CP0463172	40HQ
394	057a39e4-bc24-4eac-bda4-12d404bfbe6d	4	PCIU9418901	PIL	DSM	2022-04-24	2022-05-24	2022-04-28 05:38:38.00077+00	2022-04-28 05:38:38.00078+00	3	Guangzhou	CP0574111	40HQ
386	d0931f4f-fca0-41b2-9e1d-ef9ed882f636	4	GLDU9068002	PIL	DSM	2022-04-20	2022-05-30	2022-04-23 06:29:18.941327+00	2022-04-23 06:29:18.94134+00	3	Guangzhou	CP0707951	40HQ
406	124e3e67-3c29-472b-9095-7c331e821c2a	4	ZCSU7692410	ZIM	DSM	2022-05-04	2022-06-08	2022-05-06 03:28:15.151705+00	2022-05-06 03:28:15.151716+00	3	Guangzhou	A4210811135	40HQ
399	0206b376-8e55-471c-928c-c2e824ab79d8	4	PIDU4128970	PIL	DSM	2022-04-27	2022-06-15	2022-04-30 06:15:49.404512+00	2022-04-30 06:15:49.40452+00	3	Guangzhou	CP0463207	40HQ
405	bad87796-e5a3-4988-b6bd-10ed685152cc	4	PClU8790560	PIL	DSM	2022-04-29	2022-05-29	2022-05-05 07:38:36.227354+00	2022-05-05 07:38:36.227367+00	3	Guangzhou	CP0383382	40HQ
398	e5a93bc1-b660-403c-8865-ee399810530e	4	PCIU9382481	PIL	DSM	2022-04-26	2022-05-25	2022-04-30 01:40:40.046459+00	2022-04-30 01:40:40.046469+00	3	Guangzhou	CP0574112	40HQ
404	e952175d-0b98-4063-9473-0e271892f116	4	PCIU9193430	PIL	DSM	2022-04-30	2022-06-10	2022-05-05 06:07:21.62152+00	2022-05-05 06:07:21.621529+00	3	Guangzhou	CP0715668	40HQ
432	c950f7ea-e361-446d-8de7-36378a7be786	4	ZCSU7467620	ZIM	DSM	2022-05-17	2022-06-17	2022-05-25 06:04:02.795807+00	2022-05-25 06:04:02.795827+00	3	Guangzhou	A4220248684	40HQ
391	52fea220-9953-4907-9e58-8c23737e395f	4	PCIU8478721  (APRIL)	PIL	DSM	2022-04-22	2022-05-21	2022-04-27 02:11:25.695948+00	2022-04-27 02:11:25.695957+00	3	Guangzhou	CP0711273	40HQ
419	754f2f23-a1d9-419f-83d3-aeab7cf7fd3f	4	ZCSU7190725	ZIM	DSM	2022-05-11	2022-06-15	2022-05-16 06:18:14.543226+00	2022-05-16 06:18:14.543235+00	3	Guangzhou	ZZC-TB617785	40HQ
431	bbfe5c7c-0bcc-4ae6-b3d0-12858e287231	4	TCNU7457015	ZIM	DSM	2022-05-20	2022-06-30	2022-05-24 06:39:17.188324+00	2022-05-24 06:39:17.188334+00	3	Guangzhou	A4220248673	40HQ
402	19ab7b0c-86d1-4f1f-bb79-1ea85862df0c	4	PCIU9148920	PIL	DSM	2022-04-30	2022-06-10	2022-05-04 06:50:02.042857+00	2022-05-04 06:50:02.04287+00	3	Guangzhou	CP0574050	40HQ
418	2ca519ae-da7c-452f-923f-c3a8305403af	4	ZCSU6105740	ZIM	DSM	2022-05-11	2022-06-15	2022-05-14 08:13:22.076855+00	2022-05-14 08:13:22.076864+00	3	Guangzhou	ZZC-TB617809	40HQ
413	5dcb32f5-6ec0-4342-8812-c2442b87d2db	4	GCXU5122914	PIL	DSM	2022-05-06	2022-06-15	2022-05-10 07:56:34.28963+00	2022-05-10 07:56:34.28964+00	3	Guangzhou	CP0707894	40HQ
397	8a20b57c-774c-4f51-ade2-31843e67d1b4	4	PCIU9380874	PIL	DSM	2022-04-26	2022-06-02	2022-04-29 08:06:42.769334+00	2022-04-29 08:06:42.769345+00	3	Guangzhou	CP0570924	40HQ
425	62d3a062-7d7e-4631-ac1a-cb9554e36af2	4	CAIU4415687	ZIM	DSM	2022-05-10	2022-06-20	2022-05-18 03:35:52.154446+00	2022-05-18 03:35:52.154455+00	3	Guangzhou	ZZC-TB617689	40HQ
427	2d9ec903-b16d-48aa-b0fc-ebb2ad09e334	4	ZCSU6576591	ZIM	DSM	2022-05-15	2022-06-25	2022-05-21 01:51:28.126146+00	2022-05-21 01:51:28.126157+00	3	Guangzhou	A4210918178	40HQ
438	f0cdaff6-3f2f-4aae-9bd7-1c126cc3a122	4	PIDU4124281	PIL	DSM	2022-05-25	2022-07-10	2022-05-28 08:26:22.322907+00	2022-05-28 08:26:22.322917+00	3	Guangzhou	CP0463066	40HQ
434	fe0edf66-34fc-4037-860f-d64ac943937e	4	CRSU9051685	ZIM	DSM	2022-05-21	2022-06-30	2022-05-26 06:42:46.324398+00	2022-05-26 06:42:46.32441+00	3	Guangzhou	A4220252064	40HQ
415	8c480ff6-3c44-46b0-949c-edce5e1888dd	4	ZCSU7512293	ZIM	DSM	2022-05-09	2022-06-20	2022-05-12 03:27:29.396465+00	2022-05-12 03:27:29.396474+00	3	Guangzhou	A4220258835	40HQ
396	a35371a9-c693-4e16-8c16-c258e041fe87	4	PCIU8727017	PIL	DSM	2022-04-25	2022-06-02	2022-04-28 06:28:30.782125+00	2022-04-28 06:28:30.782135+00	3	Guangzhou	CP0574119	40HQ
435	4a761faa-1ddb-4be0-891a-25d7db4fe17e	4	PIDU4116352	PIL	DSM	2022-05-24	2022-06-24	2022-05-26 07:11:05.726029+00	2022-05-26 07:11:05.726039+00	3	Guangzhou	CP0558366	40HQ
437	962273b5-eee5-48c9-9fc7-61409aebe01b	4	GAOU6042555	ZIM	DSM	2022-05-23	2022-07-05	2022-05-26 08:24:59.11428+00	2022-05-26 08:24:59.114289+00	3	Guangzhou	A4210918155	40HQ
385	7d84e43e-80ee-4103-b687-e6bdde74654d	4	PCIU8495159	PIL	DSM	2022-04-18	2022-05-30	2022-04-22 14:38:51.707294+00	2022-04-22 14:38:51.707306+00	3	Guangzhou	CP0707998	40HQ
410	87250896-08e7-4387-bba9-ca67f05f449c	4	ZCSU6901290	PIL	DSM	2022-05-04	2022-06-08	2022-05-09 07:41:37.742476+00	2022-05-09 07:41:37.742486+00	3	Guangzhou	A4210918179	40HQ
408	a7de5b71-73f5-4bb3-857f-8171a471064b	4	ZCSU7491586	ZIM	DSM	2022-05-03	2022-06-08	2022-05-06 07:25:46.267056+00	2022-05-06 07:25:46.267066+00	3	Guangzhou	ZZC-TB229750	40HQ
411	2cf2f0e6-03d1-41cb-945e-6fa80c040019	4	ZCSU6964180	PIL	DSM	2022-05-05	2022-06-08	2022-05-09 08:23:12.779173+00	2022-05-09 08:23:12.779185+00	3	Guangzhou	A4210918157	40HQ
407	0a5ed0c1-bf07-4c95-a11d-8b6a036f0462	4	PCIU9422270	PIL	DSM	2022-04-24	2022-05-23	2022-05-06 06:14:45.400221+00	2022-05-06 06:14:45.40023+00	3	Guangzhou	CP0715662	40HQ
400	52d7d170-f993-4770-ba01-aa3965c7f3d2	4	PIDU4127660	PIL	DSM	2022-04-27	2022-06-15	2022-04-30 06:31:25.85936+00	2022-04-30 06:31:25.859369+00	3	Guangzhou	CP0463203	40HQ
393	590c0a4f-9fe1-4b1a-929c-a06537c5d7ed	4	PCIU9046424	PIL	DSM	2022-04-23	2022-05-22	2022-04-28 02:44:48.488246+00	2022-04-28 02:44:48.488256+00	3	Guangzhou	CP0715626	40HQ
430	5bb6212a-daab-4370-92f2-27ed17d20485	4	ZCSU7872617	ZIM	DSM	2022-05-19	2022-06-30	2022-05-24 06:04:49.922424+00	2022-05-24 06:04:49.922435+00	3	Guangzhou	A4210918154	40HQ
389	f303b67c-458d-4c52-b8ba-137b6d7bcd7b	4	PCIU9302423	PIL	DSM	2022-04-22	2022-06-15	2022-04-26 06:01:21.718975+00	2022-04-26 06:01:21.718984+00	3	Guangzhou	CP0885556	40HQ
